poi_id,poi_name,poi_category,poi_latitude,poi_longitude,poi_ratings,,,,,
1362647591,Farmacia Chiappano,pharmacy,44.4032909005142,8.6850403,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
469788551,Gerrard Place / Chinatown,bus-stop,51.5126792991708,-0.1303118,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7174405985,CDTM,supermarket,44.6146810005004,27.3103331,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
811486031,Ako Doma,restaurant,48.161198999899,17.083985,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
700016014,萬合國小,school,23.925326703692,120.409305635372,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5916089192,Avenida Doutor Mário Soares (Codessais),bus-stop,41.7403087004655,-7.4612859,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
266112558,ایستگاه ابتدای طرق,bus-stop,36.200160299756,59.6463026,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6076599151,De La Montaña Cafe,coffee-shop,14.1007839998017,-87.1829389,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5754389674,"Diekirch, Friedhaff",bus-stop,49.891968099477,6.1347178,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
625205477,ビーバー公園,park,26.3784746004857,127.852906627274,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
589002637,Soppa & Sunt,restaurant,57.7033214006217,11.9625563,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
